text,label,label_name
": recently an e-mail to me mentioned:  : (technically, the messengers aren't even human so : it *can't* be a case of ""homosexuality"" -- even of rape.) [...]  : the jude reference to sodom is also meaningful only in the context of : the sodomites' ""lust"" for the ""other flesh"" of angels.  again, : application to homosexual behavior in general, or to the position of : gay christians is largeely specious. : *** : are angels ""flesh""? no. i feel that this is saying that it was because : of their lust after other men, who are flesh( or of this world).  : what are other opinons on this? i haven't heard much about this verse   : at all.  bo reike in the anchor bible volume on _james, peter, and jude_ points out that all the examples given in this section of jude are distinguishing the elect from _apostates_, not just the wicked in general.  hence, those who were delivered from egypt, but did not follow moses (and, by extension, god); the apostate angels; and sodom and gomorrah.  quoting reike:  	""fornication may here, as often in the new testament, 	refer to idolatry, while ""flesh"" (as in i pet 1:24)  	denotes human society and its violent attempts at self- 	exaltation.  sodom and gommorrah represent the leaders 	of apostasy, and the surrounding cities correspond to 	their followers."" [p. 199]   there is no inherent reason to read this verse (7) as literally referring to actual sexual lust for ""alien flesh"".  nor is it inherently necessary to understand it as referring to homosexuality, outside of the circular reasoning that has already concluded that the sin of sodom is the sin of homosexuality.  the only place that the sin of sodom is specified, and not merely inferred, is in ezekiel 16:49 ""this was the guilt of your sister sodom: she and her daughters had pride, excess of food, and prosperous ease, bit did not aid the poor and needy.  they were haughty, and did abominable things before me; therefore i removed them when i saw it.  for the same reason (overliteralizing the text) your correspondent's suggestion that the reason the passage doesn't deal with homosexuality is because the guests were angels and not men is just silly.  there  are much more solid reasons for pointing out the irrelevance of the sodom passages for dealing with homosexuality per se.",15,soc.religion.christian
"i recently bought an apparantly complete expansion chassis by mountain computer inc.  it consists of a box with 8 apple ][+ compatible slots, powersupply brick, interface card and ribbon cable to attach it to the computer to be expanded.  there was also included a small card with empty sockets on top and pins on the bottom that looks like it would plug into the ][+ motherboard somewhere after pulling a chip.  there's an empty socket also on the interface card and a short 16-pin dip jumper like the ones used with ][+ language cards.   this technological marvel came with no docs and i haven't a clue as how to hook this thing up.  if anyone has docs and/or users disk of any sort for this i could really use copies of them or at least some help.   i need to know:   o how to orient the ribbon cable between the card and the chassis. o how to attach the short cable from the motherboard to the card   and if the small card is used. o the purposes of the various jumper-pins on the card (it has more   of those than my cms scsi card!)",12,sci.electronics
"yep, that's pretty much it. i'm not a jew but i understand that this is the jewish way of thinking. however, the jews believe that the covenant between yhwh and the patriarchs (abraham and moses, in this case) establishes a moral code to follow for mankind. even the jews could not decide where the boundaries fall, though.  as i understand it, the sadducees believed that the torah was all that was required, whereas the pharisees (the ancestors of modern judaism) believed that the torah was available for interpretation to lead to an understanding of the required morality in all its nuances (->talmud).  the essence of all of this is that biblical morality is an interface between man and yhwh (for a jew or christian) and does not necessarily indicate anything about yhwh outside of that relationship (although one can speculate).   the trouble with all of this is that we don't really know what the ""created in his image"" means. i've heard a number of different opinions on this and have still not come to any conclusion. this rather upsets the apple cart if one wants to base a life script on this shaky foundation (to mix metaphors unashamedly!) as to living by christ's example, we know very little about jesus as a person. we only have his recorded utterances in a set of narratives by his followers, and some very small references from comtemporary historians. revelation aside, one can only ""know"" christ second-hand or worse.  this is not an attempt to debunk christianity (although it may seem that way initially), the point i`m trying to make is that we only really have the bible to interpret, and that interpretation is by humanity. i guess this is where faith or relevation comes in with all its inherent subjectiveness.   no. there may be an absolute moral code. there are undoubtably multiple moral codes. the multiple moral codes may be founded in the absolute moral code. as an example, a parent may tell a child never to swear, and the child may assume that the parent never swears simply because the parent has told the child that it is ""wrong"". now, the parent may swear like a trooper in the pub or bar (where there are no children). the ""wrongness"" here is if the child disobeys the parent. the parent may feel that it is ""inappropriate"" to swear in front of children but may be quite happy to swear in front of animals. the analogy does not quite hold water because the child knows that he is of the same type as the parent (and may be a parent later in life) but you get the gist of it? incidentally, the young child considers the directive as absolute until he gets older (see piaget) and learns a morality of his own.  david.  --- on religion:",19,talk.religion.misc
"i have a few reprints left of chapters from my book ""visions of the              future"".  these include reprints of 3 chapters probably of interest to           readers of this forum, including:                                                                                                                                 1. current techniques and development of computer art, by franz szabo                                                                                             2. forging a career as a sculptor from a career as computer programmer,          by stewart dickson                                                                                                                                                3. fractals and genetics in the future by h. joel jeffrey                                                                                                         i'd be happy to send out free reprints to researchers for scholarly              purposes, until the reprints run out.                                                                                                                             just send me your name and address.",1,comp.graphics
"i would suggest skipping olwm and getting olvwm instead. this version of the olwm window manager implements a virtual desktop that i find really handy even on large monitors.   this version is also available at export.lcs.mit.edu:/contrib/olvwm3.tar.z. the readme file also suggest getting the files in /contrib/xview3.  in my case, i built the x server first, xview second, then olvwm. all of these were installed into /usr/x5. once i verified the server worked correctly, i happily issued ""rm -rf /usr/openwin/*"".  using gcc 2.3.3 to build all of the above resulted in a windowing system that  is, for all intents and purposes, identical to openwindows 3.0 and that is      incredibly faster. there is a bit of tweaking you will have to do if you want things to work _exactly_ like openwindows, but not much.",5,comp.windows.x
"[...]  the   i guess that just means ""everyone else"" was mistaken?  jim -- jmd@handheld.com",16,talk.politics.guns
"fellow netters,  i have an okidata printer i would like to sell.  a description follows:  okidata 180 printer including cables for both ibm compatibles (centronics parallel) and commodore (rs-232 - round).  also includes power cable, manual, and a handful of computer paper to get you started.  this is a 9-pin printer.  i recently cleaned the printhead and installed a new ribbon.  a print sample  can be provided upon request.  this is a very dependable printer - it never jams or does ""weird"" things.  i have used it with a commodore for about 3 years and am now using it with my 486sx.  i use mainly wordperfect 5.1 (see next post) for which i got a driver (at no charge) that directly supports the  okidata 180 in epson fx mode.   when i got the printer, it was selling for around $200-220 new (i got mine from tenex brand new - for a christmas present).  i would like to get about $100 or so for it.  if you are interested at all in it, please give me a ring (e-mail) and make an offer.",6,misc.forsale
"yeh,but :  1.biran sutter's playoff record as the head coach in st.l wasn't very impressive. his blues teams were eliminated very early in the playoffs. it doesn't look like this trend will change with the bruins.  2. bruins have never come back to win after falling behind 2-0 in their entire 68-year history. it doesn't look like buffalo will just lose their next two games at the aud with the way fuhr has been standing on his head.  basically,the bruins will be on the golf course by next weekend. also,it seems like the whole boston area has gone baseball crazy after an incredibly great start by the red sox(best record in their major leagues as of now). i would say that 70% of the callers to the bruins' flagship station(sportsradio 590) are talking about the red sox,about 15% are yapping about the patriots' upcoming draft,10% are on the celtics and about 5% are on the bruins. somehow,no one around here is really schocked the way bruins are folding early.",10,rec.sport.hockey
"i know the roads up there in minnesota are pretty bad, but i doubt that they are that bad.  i've never realy tried to watch my back tyre but, my 82 maxim 750 will pull the front wheel off the ground if i pop the clutch. admittedly, it is easier with someone on back, maybe that's what keeps the rear tyre down.  ;-)",8,rec.motorcycles
i need some information on the implications of receiving cortisone shots for a seasonal allergic condition.,13,sci.med
we have a minivas-2 and we want to record to an abekas a66. we have most of the functions working but when we go to set up a record the minivas hangs. we are sending the abekas smpte time code. does anyone have code we can compare to what we have done and is there and ftp site for minivas and abekas code.  gordon phillips glp@cray.com,1,comp.graphics
"...          there's a better way. doesn't qualcom have a secure design         that it decided not to market?  since they aren't going to         use it, wouldn't the patriotic thing be to put the design in         the public domain? how about selling a ""cryptography         educational kit"" with the critical parts? something that could         end up as a pc option board with two phone jacks?          cheers,                 marc  ---  marc thibault                             | marc@tanda.isis.org  automation architect                      | cis:71441,2226  r.r.1, oxford mills, ontario, canada      | nc freenet: aa185",11,sci.crypt
"yeesh, you will be nailing those irleds.  may i suggest getting your mitts on the siemens sfh484-2 irled?  this unit is designed to take some big current pulses if you can get your duty cycle down a bit.  it will output nearly a watt (975 mw) with real short duty cycle times.  (nice thing about the sfh484-2 is that it is cheap.  i got mine for about 50 cents a piece, even though i had to buy 100 of them....)  	btw, i have seen irleds with outputs up to 6 watts...honest, 6 watts.  i don't have the book here at work so i can't recall the company name.  the 6 watter ain't cheap, around $108 but if you want some power, mamamia, that's pretty hot.  they also have a 4 watt, a 2 watt and a 1 watt device in their line, and will sell small quan. to individuals. if you are interested, i can find the book at home and get the pertinent info.  	now, as for the position detector, you might try eltec in florida. phone number listed in the 92/93 etid is 904-253-5328.  they seem like  nice people.  their specialty is passive infrared detection devices, so they might be able to help you out.  	i'm curious about your applications if you don't mind saying. the device sounds like it could be useful in a lasertag game, although you'd need to up your carrier signal concept to 58.8 khz......",12,sci.electronics
"why didn't you create 8 grey-level images, and display them for 1,2,4,8,16,32,64,128... time slices?  this requires the same total exposure time, and the same precision in timing, but drastically reduces the image-preparation time, no?",1,comp.graphics
"does anybody know about a converter from cgm to pcx or anything else more common.  i've spent some time searching the archives with no luck. could you email me your responses.                     thx in advance,                          mike g.",1,comp.graphics
"i totally agree with your friend, since when the cpu is apparently idle it is still in fact churning away millions of instructions per second (checking for keyboard input for instance).    the exception to this is for cpu's used in laptops, where the cpu can enter an idle state where it is just preserving its current status but doing absolutely nothing.  in this case it needs a hardware interrupt to get it going again.   -- _____________________________________________________________________  victor buttigieg					e-mail:	victor@uk.ac.man.ee.comms  communications research group  university of manchester",3,comp.sys.ibm.pc.hardware
"note: these trial updates are summarized from reports in the _idaho statesman_ and the local nbc affiliate television station, ktvb channel 7.  randy weaver/kevin harris trial update: day 4.  friday, april 16, 1993 was the fourth day of the trial.  synopsis: defense attorney gerry spence cross-examined agent cooper under repeated objections from prosecutor ronald howen.  spence moved for a mistrial but was denied.  the day was marked by a caustic cross-examination of deputy marshal larry cooper by defense attorney gerry spence.  although spence has not explicitly stated so, one angle of his stategy must involve destroying the credibility of agent cooper.  cooper is the government's only eyewitness to the death of agent degan. spence attacked cooper's credibility by pointing out discrepancies between cooper's statements last september and those made in court. cooper conceded that, ""you have all these things compressed into a few seconds...it's difficult to remember what went on first.""  cooper acknowledged that he carried a ""9mm colt commando submachine gun with a silenced barrel."" [i thought a colt commando was a revolver!] cooper continued by stating that the federal agents had no specific plans to use the weapon when they started to kill weaver's dog.  when spence asked how seven cartridges could be fired by degan's m-16 rifle when degan was apparently dead, cooper could not say for sure that degan did not return fire before going down.  spence continued by asking with how many agents (and to what extent) had cooper discussed last august's events, cooper responded, ""if you're implying that we got our story together, you're wrong, counselor.""  spence continued to advance the defense's version of the events: namely, that a marshal had started the shooting by killing the weaver's dog.  cooper disagreed.  assistant u.s. attorney ronald howen repeatedly objected to spence's virulent cross-examination of agent cooper, arguing that the questions were repetitive and spence was wasting time.  howen also complained  that spence was improperly using a cross-examination to advance the defense's version of the events.  u.s. district judge edward lodge sustained many of the objections; however, both lawyers persisted until judge lodge had the jury leave the room and proceded to admonish both attorneys.  ""i'm not going to play games with either counsel.  this has been a personality problem from day 1, so start acting like professionals.""  spence told the judge that, ""when all the evidence is in, we'll see that ... his [agent larry cooper] testimony is not credible, that he was panicked and cannot remember the sequence of events.""  spence continued, ""we're going to find...that there is a very unlikely similarity - almost as if it had come out of a cookie cutter - between the testimony of mr. cooper and the other witnesses.""  spence then moved for a mistrial on the grounds that howen's repeated objections would prevent a fair trial, ""we can't have a fair trial if the jury believes i'm some sort of charlatan, if the jury believes i'm bending the rules or engaging in some delaying tactic or that i'm violating court orders.""  judge lodge called the notion that his repeated sustainings of howen's objections had somehow prejudiced the jury was ""preposterous"" and denied the motion for a mistrial.  lodge did tell howen to restrict his comments when objecting.  the trial resumed with the prosecution calling fbi special agent greg rampton.  the prosecution's purpose was simply to introduce five weapons found in the cabin as evidence: however, the defense seized on the opportunity to further address cooper's credibility.  defense attorney ellison matthews (harris' other attorney) questioned rampton about the dog.  rampton stated that there were no specific plans to kill the weaver's dog without being detected.  matthews then had rampton read  a septtember 15, 1992 transcript in which rampton had said that cooper had said that the purpose of the silenced weapon was to kill the dog without being detected, if the dog chased them. rampton then acknowledged that he believed that cooper had said that, but he could not remember when.  he then stated that, ""i did not conduct the primary interview with deputy cooper, but i have had conversations with him since the interview was conducted.""",16,talk.politics.guns
i was watching the detroit-minnesota game last night and thought i saw an octopus on the ice after ysebaert scored to tie the game at two. what gives? (is there some custom to throw octopuses on the ice in detroit?) ------- not responsible -- dain bramaged!!,10,rec.sport.hockey
"heck, i seem to feel like that *every* time i eat out. including  in the cafeteria at work. about half the time, the headache intensifies  until nothing will make it go away except throwing up. ick.          as you might imagine, i don't eat out a lot. i guess my tolerance  for food additives has plummeted since i switched to eating mostly  steamed veggies. they're easy to fix, that's all.          i won't even mention what happened the last time i ate corned  beef. (oops. too late.)",13,sci.med
">>you should face the facts. love canal was not, and is not, an     >>environmental disaster, nor even a problem.     >>     >>nor is times beach and tmi and acid rain killing trees and     >>....     >>     >not a problem? would you move to three mile island? i would     >imagine there is some cheap property available!  no, because i don't like the weather back east. however, it would bother me not one bit to live in an equivalent area here. by the way, do you know what the extra exposure to radiation from tmi was?      >the naturally occurring catastrophic events [disasters] that     >destroy property (ie: hurricanes, tornados, earthquakes) do     >not usually leave toxic wastes that prevent people from     >re-building their lives there. the man-made disasters (oil     >spills, toxic dumping, radioactive waste dispersions) cause     >death and make an area unliveable far beyond the initial     >event.  o.k., in the u.s., tell me about some of these deaths and some of these unliveable areas. oh, and if you manage to find some of these unliveable areas, tell me what percentage of the total us land area they are. (hint - the total waste produced by all nuclear reactors in the us can be safely stored in the area of three footbal fields.)   --  there are actually people that still believe love canal was some kind of environmental disaster. weird, eh?",18,talk.politics.misc
i am working on a project and am in need of information regarding the   currents (at the head) needed to write to a hard drive and the currents   produced when reading.  if anyone has information it would be much   appreciated. mcole@nmsu.edu,12,sci.electronics
"t8900dip.txt - jeffrey e. hundstad (j3gum@vax1.mankato.msus.edu)                       switch settings on the trident 8900c  ----------------------------------\         /-----------------|                |-----------| |-------------------| |-----------                    vga graphics adapter layout #1 (8-dram)  ----------------------------------\         /-----------------|                |-----------| |-------------------| |-----------                 vga graphics adapter layout #2 (2/4/8 - dram)  ----------------------------------\         /-----------------|                |-----------| |-------------------| |-----------                 vga graphics adapter layout #3 (2/4/8 - dram)  1.  dip switches 2.  db-15 connector: for analog monitors. 3.  db-9 connector: for ttl monitors. (* note #1) 4.  jumers j1, j2, j3, j4 (j3 for layouts #2 and #3, j4 for layout #3) 5.  video bios: basic input/ouput system. 6.  tvga 8900 chip: vga graphics chip. 7.  edge connector: for ibm pc/xt, pc/at and compatible systems. 8.  video dram: up to 1mb 9.  feature connector: for special applications. 10. video dac 11. jumper blocks jp1 and jp2 (2/4/8 board only) * note #1 - hardware option.  feature not present for all board versions.  switch settings for the 6 switch dip box (#1 from figures).  switch 3:  scan rate   on  - less than 48khz (default)   off - 38-49khz  switch 5:  fast and slow address decode   off - fast address decode (default)   on  - slow address decode  switch 6:  8/16 bit data path   off - 16-bit data path (default)   on  - 8-bit data path   jumper settings  j1:  settings for irq9  1 2 3     1 2 3    xxx     xxx  off (def)   on  j2:  settings for bus size detections 1           1 x 2 x         2 x 3 x         3 autodetect  standard interface (def)  j3:  settings for dram configuration    1  2  3       1  2  3       1  2  3    ----          |  |             ----    ----          |  |             ----    4  5  6       4  5  6       4  5  6      two dram      four dram      eight dram  j4:  dram clock select  1 2 3     1 2 3    xxx     xxx  40 mhz    48 mhz two dram   4/8 dram   sw1 & sw2",3,comp.sys.ibm.pc.hardware
"left hand steering wheel placement was not standard until the 20's in the us. driving on the right has been standard since standards came into being. interestingly, chrysler has just begun building right hand drive cars again for export to japan.",7,rec.autos
"the description of the chip's operation evidently leaves out some of the key management aspects.  either the k_p is the secret key corresponding to a public key which is broadcast at message initiation, or it is the result of a diffie-hellman key exchange or something similar.  either way there must be some protocols beyond those described here.  it isn't clear whether they are implemented in the clipper wiretap chip or must be provided by other system components.",11,sci.crypt
"actually, this part was really interesting.  it turns out that the mask is custom-fit to the goalie's face.  the goalie puts his/her face through a piece of wood (or was it plastic?) with a hole in it that allows only the face and forehead to show.  hair is covered by a cap, eyes are covered by a plastic wrap-type material, and vaseline is put on the goaltender's face.  then, a plaster is spread on their cheeks, forehead, and chin which takes about 12 minutes to dry sufficiently.  when it dries, it is effectively a mold of the goalie's face.  this is used as the basis of the mask (the rest involves padding the inside, hardening the exterior, fitting the cage, etc. etc.   john blue of the bruins actually demonstrated the procedure on the show.    yeah, essensa's mask looked really good.    actually, i thought i heard him say that it _was_ potvin's for certain.  i would bet money on it either way...and it did look awesome!",10,rec.sport.hockey
"no cache, also called 386dx.       it has the same internals as the 386, is a real 32-bit processor, just has      16 bit hookup to the outside world.              yes, optimized 387 internal.             yes, 8k.             yes, but only a few instructions, nothing noteworthy.              486 with no coprocessor.              nope.  just another name for the 486. ------------------------------------------------------------------------- frank racis - fwr100@psuvm.psu.edu - fwr@eclu.psu.edu computers are useless; they can only give answers.",3,comp.sys.ibm.pc.hardware
"this idea, that the reformers somehow were the first to bring the bible to the people in their own language, is a myth.  many vernacular translations of the bible existed long before the reformation.  the vulgate bible, which is still the official version of the bible for the catholic church, was itself a translation in the common (i.e. vulgar == vulgate) tongue of its day, latin, and had existed for about a millenium before the reformation.     it might also be noted that the printing press was not even invented until the same century as that in which the reformation occurred.",15,soc.religion.christian
"obviously, you really don't know.  they *have* spoken out (cf sec'y of state christopher's recent trip to the me), they have provided millions in aid, and they have participated in the airlifts to sarajevo.  they *would* supply military aid, if the un would lift the embargo  on arms sales.    see above.  (kuwait has directly participated in the airlift of food to sarajevo.)   hmm...some might say kuwaitis are non-white. ooops, i forgot, kuwaitis are ""oil rich"", ""loaded with petro-dollars"", etc so they don't count.",17,talk.politics.mideast
"that is not an ""atheism mythology"" in any sense of the word. ""religious paradoy"" would be significantly more appropriate.  	the 2nd part is rendered null and void by the simple fact that i do know several ""strong"" atheists. i am sure that others do. i myself am ""strong"" in the sense that i find the standard concept of god without any meaning. any attempt to bring meaning either results in the destruction of  the viability of language, or in internal self contradiction.   	the concept of strong atheism is not just a whimsical fantasy. they,  and i, exist.  	your strawman is pointless and weak.  ---  private note to jennifer fakult.          ""this post may contain one or more of the following:          sarcasm, cycnicism, irony, or humor. please be aware           of this possibility and do not allow yourself to be           confused and/or thrown for a loop. if in doubt, assume          all of the above.",0,alt.atheism
"ok.  instead of holding an auction, i have decided to compute prices for each comic (after many suggestions).  these are the most reasonable prices i can give (not negotiable).  if you would like to purchase a comic (or group), simply email me with the title and issue #'s you want.  the price for each issue is shown beside each comic.  first come, first served!!!  there is no more bidding.  meet my price and it is yours.  i can be reached at this email address:  02106@chopin.udel.edu or 02106@ravel.udel.edu or 02106@bach.udel.edu or 02106@brahms.udel.edu  no more haggling about the price!!!!!!!! lots of comics for $1, $2, or $3 look at list!!!!!  shipping is $2 for 1-3 comics.  for more than 3, the price will be determined by the volume of the purchase (i may have to use a big heavy box for large orders which costs more to mail).  for all those who have bought comics from me, thanks!!!  all comics are near mint unless otherwise noted (my books were graded by mile high comics and other comic professional collectors, not me!)  here is the list:  *reserved* means that i have made a deal with a person and i am waiting for the check to arrive. *reserved* comics are as good as sold (sorry!)  incredible hulk 156 (vs another hulk) $3 195 $2 196 $2 246 (vs captain marvel) $1 248 $1 249 $1 250 (double size issue vs silver surfer) $5 255 (vs thor) $1 279 $1 300 $2 312 $2 313 $1 316 (vs bi coastal avengers) $1 347 $1 *reserved* 348 $1 350 (vs thing) $2 354 $1 358 $1 360 $1 362 (vs werewolf by night) $2 364 $1 365 $1 366 $1 *reserved* 379 (1 copy) $5   punisher 50 $1 57 $2  punisher war journal 29 (ghost rider) $2 30 (ghost rider) $2  punisher armory 1 $4 2 $2  original ghost rider rides again (reprint) 1 $1  ghost rider (old series) 37 $3 *reserved* 43 (vs johnny blaze) $3 *reserved* 77 (2 copies, origin of gr dream) $4 each  ghost rider (new series) 15 (1st print, green glow in dark cover, 1 copy) $5 15 (2nd print, gold cover w/ glow cover) $3  web of spiderman 56 (2 copies) $2 each 60 $3 69 (vs hulk, 1 copy left!!!)  $2 70 (spiderhulk, 1 copy left!!!)  $2 71 $1 72 $1 78 $1  deadly foes of spiderman 1 (2 copies) $2 each 2 $2 3 $2  amazing spiderman vs dr. octopus (special nacme issue) $2  amazing spiderman  350 (vs dr. doom, 1 copy left!!!) $2  spiderman (1990) 1 (silver, not bagged) $4 6 $3 7 $3 8 (2 copies) $2 each 9 (w/ wolverine, 1 copy left!!!) $2 10 $2 11 $1 13 $5 16 $1  enemy ace special #1 $2  new warriors 1 (gold cover) $2 8 $4  superman man of steel #1 $2  superman (new) 53 (2 copies) $1 each 55 $1 56 $1  adventures of superman  479 $1 annual #3 $1  superman annual #3 (armegedon 2001 tie in) $1  action comics #666 $1  avengers west coast #69 (hawkeye vs us agent) $1  batman 465 (robin returns) $2 466 $1 467 $1 annual #15 (armegedon 2001 tie in) $3  captain america  230 (vs hulk) $2 257 (vs hulk) $1   armegedon 2001  1 $4 2 $2   foolkiller #1 $2   infinity gauntlet  1 $6 4 $3 5 $3  double dragon #1 $1  deathlok (series)  2 $1  transformers #80 (last issue) $2   wonder man 1 $1 2 $1  flaming carrot #25 (w/ ninja turtles) $2  the comet #1 $1  legend of the shield #1 $1  justice society of america 1 $1 2 $1 3 $1 4 $1  official movie mag from turtles ii movie (sealed w/ jelloman comic) $5  robin  1 (1 copies w/ poster) $3 1 (3rd print) $1 5 (6 copies) $1 each  guardians of the galaxy  1 $6 2 $3 3 $2 4 $2 5 $2 6 $2 7 $2 8 $2 9 (2 copies) $3 each 10 $2 11 $2 12 $1 13 $3 14 $3 15 $1 16 $1 17 $1 18 (2 copies) $2 each  superman vs amazing spiderman (oversized issue from 70's) $7 *reserved*  darkhawk 1 (3 copies) $8 each 2 (2 copies) $6 each 3 $5 4 $4 5 $4 6 $3 7 $2 8 $2 9 $3 10 $1  thor 246 $1 428 $1 429 (vs juggernaut) $2 430 (w/ ghost rider) $1 431 $1 432 (thor vs loki, 2 copies) $3 each 433 (new thor) $2 annual #16 $1  what if.... 13 $1 23 $1 25 $2 26 $1  alpha flight 29 $1 51 $6 53 $6 94 (vs fant. 4) $1  new mutants 22 $2 100 (last issue, 1st look at x-force, 1st print, 2 copies) $5 each 100 (2nd print, gold cover) $4  flash (new) 43 $1 48 $1 49 $1 50 $2 51 $1 annual #4 $1    uncanny x-men 191 $3 215 $2 255 (2 copies) $2 each 258 $6 275 (1 copy left 1st print) $6 275 (gold 2nd print) $3 276 $3 277 $3 278 $2 279 $2 280 $2 281 $3 282 $4 283 $6  defenders 52 (hulk vs sub mariner) $2   fantastic four 347 $4 348 $2 349 (3 copies) $2 each  wolverine 11 $3 *reserved* 20 $2 41 (w/ cable, 2 copies) $6 each 42 $4 43 $3  silver surfer (1987) 1 $6 2 $3 3 $3 4 $3 5 $2 6 $2 8 $2 22 $2 24 $2 32 $2 49 $2 50 (foil cover, only 1 copy left!!) $6 51 $2 52 $2 53 $1 54 $1 55 $1 56 $1 58 $2 59 $2  avengers 326 $3 328 (origin of rage) $3  x-factor 40 $6 67 $3 68 $6 71 $3 73 $1  green lantern (1990) 3 $2 9 (2 copies) $1 each 10 $1 11 $1 12 $1  toxic avenger 1 (3 copies) $1 each 2 $1  sleepwalker 1 (3 copies) $2 each 3 $1 7 $1  kool aid man #1 (sealed in white bag, 2 copies) $2 each  x-force 1 (bagged w/ cable card) $4 1 (bagged w/ shatterstar card) $3 2 $2 3 $1 4 $1  nfl superpro 1  $1  dr. strange #31 $1  hawkworld annual #2 (2nd print, armegedon 2001 tie in) $1  hawk & dove annual #2 (armegedon 2001 tie in) $1  justice league of america annual #5 (armegedon 2001 tie in) $1    send all comments to  02106@chopin.udel.edu  thanks sam (the ""ex""  comic book collector)",6,misc.forsale
"hi everyone, i just had a quick question. does anyone know whether or not the maciivx supports the new scsi-2 form, or  do any macs support it. thanks for reading, wes",4,comp.sys.mac.hardware
"wow!  another clayton wannabe.  typical response: lack of logic.  define 'deviant':  someone who deviates from the normal.  ok, so far. define 'normal':   erm, umm.  if you define yourself as normal then it is for you to prove that you are (within limits, which then brings in the question, what are the limits?  for you we may have to broaden them to other's intolerance ;-) ) 'normal'.  difficult to prove.  from what you have posted it must follow that `normal` to you means someone without compassion and a sense of justice. but it does look as if you went to the clayton school of logic, doesn't it?   again an astounding lack of logic!  wow!  you must define what you say such that everyone agrees.  here you have used the phrase ""sexual deviant"".  how in the hell do you define that?  as someone who does something sexually that _you_ don't?  by this definition you most probably mean the majority of the planet.  how do you know that your next door neighbour doesn't like custard to be spread over his genetalia then have it licked off by his wife?  is this sexual deviancy?  how do we know that you don't like something sexually which others may find repulsive?  is  having sex doggy fashion a sexual deviancy?  please be more specific, and where you do, back up your claims.  or i may have to go to hospital due to laughing too much at yours and clayton's postings.  secondly, if we assume for the moment that the phrase 'sexual deviant' means such people as homosexuals, bisexuals &c. (basically everyone you don't like), i think that your phrase ""do not comprise a `political minorit[y]`"" (why the brackets?) is a non-sequiteur.  gay groups exist which lobby their governments. that is a fact.  prove it false.  hence they are a politial group.  you  state that they are not a political minority.  are they therefore a political majority?  i think you boobed really big on this one.  try thinking about your arguments.   prove the first statement please.   dates, phone numbers, &c.  again your logic fails.  again you make statements which you cannot (and most probably will not) maintain.  you state that a person (girl, in this context) who considers equal rights for all humans to be an airhead?  as clayton (your best mate?) would say: it just shows how screwed up you are.     proof please.  proof that homosexuality is not part of the natural order. proof that nature has always asserted itself.  are you saying that nature is a conciousness?  are you pretending that you have the ability to see the future?  are you god(tm)?  in fact, by your arguement, are you waiting for  the black people to become slaves again?  because they were reviled as sub-human (nb: *not* my view) at one time?  again your arguement falls on its ass.    touchy touchy touchy!  right.  i have shot holes in each and every one of your arguements.  you are most probably going to put me in your kill file because you have no answers to my questions and challenges.  since you cannot support your arguments it merely goes to show that what you write is based upon your personal prejudices, and cannot be taken to be fact of any kind.  i await an intelligent response.....",18,talk.politics.misc
"on the contrary, the entire clipper proposal is an example of the government servicing the people (in the sense of the term found in the sentence, ""the farmer paid $100 to rent a bull to service his cows."")",11,sci.crypt
